F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,CLASS
0.131230870971182,-6.315464802597113,-2.0333044827078535,-4.196080681650681,-3.9831930783980423,2.512649212574827,-0.12169643485455306,3.572941169840405,0.07370567598646022,-0.5204282521169125,-8.280441970118158,1.7306651864641551,-0.9484581332705887,4.594745796222679,0.113748721614929,-0.6664140746529802,-1.2695504204010202,-0.6664140746529802,-0.22773252481207448,-2.0333044827078535,0
1.1143923997949354,-4.3924275093980105,0.6361014524012079,-0.48686442738699975,0.6662553605453181,0.1345514759735631,1.447115185180828,-0.7062840273520512,2.056048438137016,-0.602612114404345,-3.7777816471220955,-1.3676392767760166,2.248579594660604,0.9070236162808099,0.5519489475849644,0.45846462400036403,0.7149708416731418,0.45846462400036403,1.227684805158479,0.6361014524012079,0
0.043292448333379425,-0.12791995113775262,-0.030988890302659833,-1.0620619213440976,1.3855502443603804,2.425641509883134,-0.44241971471334773,-0.19437320521077206,-0.7015705058135276,-0.19205989573300666,1.1260320862296838,0.8612726691761039,0.7204439433667845,2.2282897228429435,-0.7422249356413778,-1.1980467281383573,0.9049702454281227,-1.1980467281383573,0.7860649207710678,-0.030988890302659833,1
0.6407928972343886,-0.27283892340515814,-0.5965833871696059,-5.412858245584314,-3.0749042602277936,-0.7134940461691535,-2.146353758283631,2.994677758978751,0.19610546331246997,0.5935351506589251,-0.9460703163350184,3.6786492059708555,-4.589854534439267,1.6161405366214758,1.101242219608984,-0.3799011429286037,-1.671896509958495,-0.3799011429286037,-0.4798738268482291,-0.5965833871696059,0
-1.2523691738843976,4.757960080479488,2.6148988683502585,-7.259780525289914,-4.210463297540876,-0.638593685293969,-6.532340095738708,1.0318634569596323,0.6138879361130832,-1.0092635425916614,5.902448971587151,-1.9906077458534446,-2.208922339474185,-0.5761764736251898,5.017846831872293,0.21846548108557073,0.33256046478097206,0.21846548108557073,0.8893651800392024,2.6148988683502585,1
0.3995368283849321,2.469260593038279,0.018970639175315607,-1.4133010310412693,-1.1436965082306165,-1.7459545093061077,-2.4658440854491186,-1.6062629840596911,-2.519677338836999,2.2296582445598987,3.771899495413734,4.082204344567543,-1.0549565973019366,1.6397085025600155,-0.09315884349013215,-2.5187387722450105,0.38056956493744737,-2.5187387722450105,-0.8835588482059941,0.018970639175315607,0
0.087059754086136,-1.1073797225111157,-3.1765323277190367,-2.327470986604046,2.6065808432290645,3.045741292259178,0.3436266843427698,-3.8274453420088657,0.03289683685380519,-0.04496992496742374,15.333509938686381,-2.7883757065227974,0.001312076142825247,-2.6666938641464184,2.7092925788073123,-4.5772380778452115,0.8266446068652752,-4.5772380778452115,-0.06731254879435354,-3.1765323277190367,3
-1.848788469235551,2.4610181631370676,-2.467851291455565,-0.2410243236942415,1.187991661121941,3.446745058789886,0.8210699707681266,-0.05875249560749152,0.39493677947456546,0.05872567326976227,9.000491320379028,-2.6506520631863597,-0.9957883645867036,0.3522755337448501,1.4995099101839515,-0.4706485056935665,0.11604550447909012,-0.4706485056935665,2.200164111053501,-2.467851291455565,3
1.1372408026956056,-1.88332489811751,1.0985044681316671,-0.30693750785375273,-2.925437046553538,-10.224039493516399,3.5531670795290635,-1.895676151647605,-0.44826698163503637,0.8392966786260918,-1.0132001877889352,2.5285206123397836,2.8722438976832416,0.5828894571974466,4.2690443941547,-3.5348465671631675,0.9245075154959307,-3.5348465671631675,0.37958177341359056,1.0985044681316671,3
0.6535755572434461,3.0826835952351703,3.6953787941743794,-6.358254372531554,1.1077449473737182,-1.4369978792169984,-1.0121761360320054,1.8014947775095462,1.6222063806824767,2.1108457115192594,1.8581104284230252,3.0560364422518784,-1.9861931756660152,5.74186175230042,2.281750363786152,0.2180068561161248,0.06943492153457753,0.2180068561161248,0.09421670114637154,3.6953787941743794,1
